Height_m,Mass_kg
1.6610650158958604,56.3586430662387
1.6484770665926307,69.57827655253085
1.6436405635808167,49.28028165962165
1.6248704877736202,75.94300575046555
1.6290173154429026,66.09673974837253
1.804172019429653,60.97817472460346
1.8446382110619595,56.21760409763704
1.753940404575021,72.86324055010324
1.6735314402470987,52.783697860725226
1.7389848290530898,63.363060236743785
1.5737013180660588,58.37241573457783
1.5356808067839665,74.83378376282273
1.8490864470597934,60.64011001305733
1.79063231017073,48.316092067072205
1.713925616906199,83.09472380889866
1.6375368345329353,44.50045098329788
1.56921303808815,48.693579418899084
1.7726269512060486,56.23559118461614
1.6302461468960092,61.48117666241703
1.853741703951533,53.14063574867339
1.621971097733951,54.35575670519064
1.7910398499994822,56.80113642781893
1.4417419194913943,71.6632657887427
1.6722564181685078,76.8228376504624
1.824881566593162,62.13533218179904
1.7685194405283433,52.054556250751105
1.883363164018871,45.24827882624257
1.9738800080408403,46.88329819768791
1.7000577043982548,69.6203576593376
1.6687219448064465,80.04504718243645
1.644165199416982,62.990217125387126
1.6613346482732783,42.83392199732056
1.7951827061451617,69.31547152462097
1.7418099851535156,68.92481707851447
1.771239891225905,73.39337272646193
1.513295104669117,58.83753941242446
1.6884309938775124,61.28143147867458
1.7007660289094548,68.54293683837099
1.9618660992159203,57.28797394589593
1.686261277644248,64.35087197913157
1.836798232170197,64.96087196455952
1.6020522014334015,73.62775850723239
1.5867734755807286,44.8090960915421
1.7219836382542322,66.80935721045813
1.9084994822862291,53.69745827688171
1.781173205502792,67.68998646224617
1.7880696303087378,54.56778881809875
1.6202082364136865,77.68773139909828
1.7746429307288032,51.0730845147926
1.5829692111049196,54.382881251559816
1.6838434956502377,60.15745918423135
1.8854610328578465,49.559904633976075
1.8081494149013833,71.98178345889225
1.6557790716311738,57.67649629121308
1.5802585005589111,66.42883085993887
1.7099691522277376,40.0
1.8563479697652623,46.203336078034695
1.8048233582023805,40.528042980853456
1.6817590175026123,62.92067699454493
1.9036833808298317,66.96860644931225
1.7088623491141033,63.122157706833306
1.8871312430019045,59.65950504721708
1.6020978619299695,52.15903320818269
1.6899021458050967,67.87048196473435
1.7331381327236175,63.36813035284887
1.626180243482628,50.6643194244372
1.7124847881131895,79.74392620606913
1.7494824951564372,60.09740093246073
1.7318390818884108,62.29576121134261
1.7965301040863044,64.49698202052863
1.676652127027646,57.39656792769145
1.704220121402471,77.12091240619127
1.7853076372472567,64.08966889344207
1.5747111260268203,52.15486350062183
1.7145637912690022,60.52579308193952
1.6678969500727534,77.84113768620587
1.6768512106544158,66.31989104391128
1.4864528619800605,57.19594958118594
1.91535695233796,49.97504775380844
1.6207983710072784,53.05277952850028
1.8552435128248919,50.41577069093886
1.7004850548524706,66.17269473297739
1.7619043164312975,73.23079673853499
1.704498894192654,54.81264142500537
1.7589032783648444,63.60048832625673
1.7506048670268741,59.71526632757792
1.8485932540271335,61.083956303792185
1.6811822554584495,64.44724407215732
1.6408544373728913,76.2860145926346
1.7446728870752461,54.65245830645639
1.6135512249741164,62.745359067929165
1.5902947180732268,52.72889686368174
1.6715609412758006,55.85745024091362
1.7941523679915283,40.0
1.7598095683556305,61.40820602596995
1.8607454960348373,64.52195173472103
1.5749809573421414,57.343211066372206
1.784137634132457,61.68380184831814
1.5137864639819378,40.0
1.6230992984950072,40.0
1.652938292087153,64.61314955216756
1.816454919256976,51.794115854783485
1.638102745394252,58.605632042375724
1.689491062577511,67.24011395345181
1.7946070438256432,61.584457275325164
1.674253469887385,63.10077572693558
1.8250048715340537,67.99262847120727
1.8747611938007132,65.55316823451241
1.5094830934092398,82.25360190449409
1.5997253296399179,59.53020789426421
1.5979068987120912,56.04608778660824
1.604191845510265,48.97403096755655
1.6980062361842811,62.61301462920935
1.658990196341607,58.231307479266405
1.7276003730442515,61.91742512707944
1.7502002496279534,40.0
1.5381355379410797,42.751199519850495
1.5567487143631926,54.60019961604741
1.7633812947387462,60.243198900558646
1.6216396605077064,69.1996899783006
1.6772729217080944,56.30016808280729
1.791707031407358,75.13249186530848
1.899823432215338,66.54470373077541
1.724680409364656,66.55800340421567
1.6391679019978584,63.82937318429072
1.7229928147775229,40.0
1.630755824991622,48.07895194126638
1.6602637637930928,70.33928981048773
1.6166737895692351,63.80212302672223
1.7674195923088025,65.61841224685386
1.707450611168218,53.90518348114723
1.6805941943969605,59.20271635489166
1.5688365762503074,58.60686965377382
1.7158231256636167,44.132323899412214
1.8301698363841308,77.4205910696366
1.7322154881681864,53.67626297883916
1.6715708915425957,41.817516222564755
1.7748101355797383,52.80977638418281
1.7353881483169213,49.38507609545998
1.6341519824877273,61.16989545702665
1.7571639596087811,56.13919088813087
1.7334997795865144,70.55150782438011
1.4866417149199025,51.23515211539954
1.6056068499097365,51.42000133608067
1.7731199715473447,53.967862385198295
1.6112394985552525,64.39642346802705
1.6525237443632672,63.2716776883489
1.7422124459456825,49.0529676169766
1.810563715477765,59.743779523540965
1.6284843657731947,45.78414257677181
1.7978686093183847,75.74793994437455
1.6699748504643854,89.97336978619136
1.5817755360555703,55.062811043181995
1.5713974791784395,59.49315760059286
1.9394747628200153,57.24212226940613
1.6892009806222115,50.724234406179086
1.6511933277721131,57.681134589692654
1.659405831102501,60.76557278845886
1.7130450844811091,51.62022485928546
1.6458967566096538,55.83714056412758
1.7653008259866614,59.245999299061225
1.697740845524431,52.74418371309431
1.6899825564581648,47.10727334310227
1.595232308379781,76.6415595024638
1.8648595099536593,56.331194412111365
1.742749647883889,56.67580017238738
1.6492180332206592,69.86724303873157
1.6892561270328177,52.076295815476165
1.7488722789905669,67.94704262920179
1.7457487622854118,62.69198454400223
1.7643642710965437,40.0
1.704712203354021,55.01863102001986
1.5165522584118636,43.834245722801484
1.618208587059017,68.13448983553504
1.6388106400816826,69.16663307119046
1.819604502270061,47.76190211013927
1.843931551798857,47.76415719795869
1.5693867244229538,49.50588740215679
1.5706786362253395,58.85367921205842
1.917376684958298,74.02965465964819
1.842575529347132,65.64101949221995
1.7694635429658714,45.19743024259827
1.6831216068139896,68.00402254645876
1.77073786478023,59.35266332530237
1.6787573964542655,52.41814452028794
1.646506434544374,71.39074247183638
1.7800061673587777,68.55899907516732
1.777943951895117,58.83249711848845
1.530124644342176,65.9399203527232
1.8116215109497276,41.49131419665632
1.6815966199549817,54.4108991018582
1.8641640195428262,61.328355629284616
1.813455256113814,72.56482183805052
1.670515469325463,77.86924604652691
1.6960069179091375,74.2860759110327
1.6721499878729682,71.52996260719408
1.6818383259068201,60.163138366621595
1.652585514284097,64.82091909240629
1.6767807262580674,42.82439619999489
1.5824632817234092,51.417993562768004
1.581302582629903,52.40601204700774
1.7763143658279448,68.67977372963261
1.7818559261995601,64.13320655765193
1.7409256700631552,59.728505221535315
1.8373725513699324,43.57550842422042
1.7022007135616029,72.538339456966
1.674281979117653,40.0
1.6397770130007947,63.00571010855226
1.7661135805030919,59.51313619267031
1.6850997042886409,78.42306356206049
1.610457706186537,53.95349520370689
1.7948491893189624,65.57235112004273
1.5818009987644823,56.243290337941964
1.7627877143306259,55.02074807991022
1.7912412820729837,72.86564584269392
1.8277624504825771,53.005212160257834
1.7154506437798636,68.0456975362135
1.6886560855683699,67.72971003808382
1.7830396630147813,49.33770005188282
1.6676380447503771,62.89205877596184
1.5610943229736147,63.78453595650208
1.774557661589696,66.20096468884412
1.6790818859420482,40.06210183234528
1.6142100105151496,65.66101477940062
1.9156807129089612,67.23886964705491
1.5142194582730122,61.36743522919281
1.8155284956064355,68.18888377891761
1.89552511234922,50.67353611871764
1.6980826534431808,47.479052281625876
1.6436150151508608,53.88177191395634
1.7656347827595982,51.91498409915148
1.6440577556483602,49.657933215553996
1.5927247896547014,57.99995573790748
1.6574720568022683,77.36946013374
1.5373021230551258,62.93033416887922
1.7762118748194986,60.34098002858944
1.7760459584882602,61.786116223932865
1.7558176947391346,57.587796736255484
1.8013122300726958,57.98265178118865
1.7138641547211197,73.85692311514838
1.5906963127085412,76.43735128665895
1.7810806864370825,75.05263532345175
1.8688739911065357,73.14027100478312
1.702374193876057,40.0
1.7672526011762797,62.67417295721662
1.605722244899231,51.24965965730425
1.7953004794419705,59.85315915176229
1.5300298021113725,54.16097951588783
1.696639730275191,62.266531073240486
1.9292648145397007,40.0
1.6640627520238822,64.45067058431572
1.7434526955237857,58.96336018959221
1.5834156277045581,59.65628798211197
1.7596045787636707,52.833495766355036
1.6762766260407802,59.408019231334094
1.892057265679537,60.61004140555782
1.620654179335606,62.96437737493079
1.708750659031215,68.66311244927941
1.7448519347127278,59.969316889154555
1.7843448248242992,61.6852478828018
1.8261982733641222,40.0
1.826538830049845,63.3771628752745
1.6825147035685784,65.55445028735743
1.8037852505331102,62.989789140007495
1.8726620228428403,62.73367940143287
1.515120955095283,40.26556602969312
1.6197353726129613,51.44201622775293
1.8381870659261477,57.86207405359798
1.6034205960303074,77.38550979453879
1.672090326281276,41.5268824335341
1.7616309324849775,70.15501896823824
1.6912513631780213,67.94132834595156
1.514996767438058,65.0206359620839
1.7761929018649754,51.282760737793
1.724121232914758,66.00440620033866
1.8219545162862183,56.226342975892656
1.6677189469443638,60.13736716232956
1.591887544793263,47.92750457639441
1.9236931151092156,52.39930715059002
1.625342536297479,40.0
1.610522126748645,75.86911056116372
1.5791771875710523,45.52537152844999
1.7354919474693935,71.3173196793508
1.7916015685373128,58.04449735481643
1.7816148572333768,58.200348389721036
1.70142895025752,46.21294558720966
1.722225450800242,57.52750892670515
1.7586765210183213,57.058388316256796
1.8685179797079494,62.79209561173531
1.743671824675183,51.381969258810365
1.7427560200271932,73.11904234548201
1.6735134095765287,83.80973922716083
1.6189946269164268,60.60351218688328
1.7380904628598801,44.43496280636897
1.7764145811397176,71.8967767351504
1.699924072142257,61.84392057920534
1.8212294774546018,64.69736726618612
1.5264592355017603,77.08489396282913
1.8198850159911726,67.14391882720955
1.6534817462655884,40.0
1.7729932965442075,66.72881554043563
1.6698498035536735,75.73652506278498
1.6576911439736417,60.84772451007831
1.8438624962932693,44.37732439715644
1.7317710289095025,56.7786748990154
1.830696973110404,51.43833587040239
1.69123310692944,55.05822534364478
1.748206881004989,52.34440474443936
1.58874262687926,42.785025058045036
1.6470773768004714,60.354839387473504
1.9114347227943695,64.92728613976485
1.7508969361380116,61.243233902020904
1.8297174544095751,58.550515119244174
1.6160855111042418,52.46831626112514
1.5587374131839926,67.13015440787406
1.604333813754942,51.266780631399754
1.837662061256751,80.70793309088474
1.7307247106515469,75.10160250937165
1.651113918841554,63.175061486219484
1.7021157074374818,65.6821605770974
1.7164457341205115,49.5146688469122
1.7143686831082794,58.895027992282074
1.8053045388381943,51.43193826433273
1.7481049725453188,48.004094154196636
1.7283777033447811,75.64388920086071
1.6874686207568403,59.14004269508188
1.8138433229381283,60.159770050901336
1.526512592061711,70.41391374805609
1.8221234385041087,53.60913819588258
1.7307694773418294,67.0493808653272
1.7170517985537526,63.03648102759636
1.5614532377126307,58.535611320619516
1.6677859874698941,58.926906634016916
1.710279946827743,61.99665259287525
1.6971906171539963,75.88371202801855
1.7588540965487036,71.75355263819023
1.6525385773999919,57.34595885089669
1.7849380178139482,77.25975111518068
1.810939717715743,61.94170632692723
1.8950641481385273,45.49188313182181
1.5867171102163642,58.52003193678646
1.6884913650669984,67.85156564744358
1.785476383748986,73.73007315281683
1.7749723637939658,49.97170102813332
1.8333299896056439,69.66144342009393
1.7987735382566323,56.01209691449761
1.6874668707447327,54.810696094817146
1.6557118805771374,51.94273470351324
1.813822687402989,66.24387068419563
1.689665087137617,68.07044758124401
1.742351684386169,65.5129678517495
1.8602899607587144,58.53818630199887
1.892624280851748,73.13115573629611
1.667913475784644,67.80653010590919
1.7564366229339465,60.047265777614555
1.8037285348376488,62.638700573971335
1.8347013777530248,59.34103523937037
1.7459586686047492,53.14359767115223
1.7471044680029446,66.28939844281
1.654901533942643,48.27228823265709
1.6858068824558847,50.49575608942382
1.738310873331042,51.90760559437628
1.4629296308223319,51.05390286207449
1.5630112423083153,48.11930284954107
1.601581688751854,40.0
1.5777414447625473,65.09827208845304
1.7220028373525087,44.38731792731997
1.8178873346755393,61.871310615003416
1.8695062510579075,54.38288116356615
1.8041966102125362,51.61496545185362
1.6111762654603665,62.97667869670559
1.5738668776862934,50.836275607858454
1.7898406933260376,79.74469874321079
1.5490076892606612,70.47794133942196
1.5755987646554293,78.47422719081679
1.6198886250925566,59.07797612558261
1.7141852172918939,62.28267143136915
1.6722863220360766,43.8661404715263
1.5527696218674558,63.36629000035038
1.6081948518278995,60.49559380113155
1.7564022068334566,40.14934390675067
1.8584025727922115,60.83406219107436
1.830280812546202,53.713083238814576
1.796322434514377,57.41124455115699
1.8810046708128318,43.3336056829837
1.6006920600067525,54.05617225998872
1.8271506991732709,71.15205245055876
1.5940471920905777,62.813302300116064
1.782801470717113,61.680606809112454
1.5624452934612574,68.3050157991707
1.7072434874017854,63.29227595605052
1.7364097474792517,59.12813825162549
1.748320888682637,40.0
1.5472787318095103,61.81661397904278
1.6860116140758579,65.21584171791363
1.7569129290804817,56.630286454458215
1.557993777287608,42.12590844281196
1.8687434718187568,48.36206519153811
1.446841366120503,79.66334551347417
1.6729634318002196,66.86925447250236
1.7745966846572339,60.599701287397394
1.7400939339793409,76.94795534196318
1.7307917255747811,63.70369277046495
1.5993095124513443,41.6115507546854
1.7344522498062644,74.06286369955045
1.8381538987098704,67.57624178903885
1.832680722610012,69.15356414159501
1.7981241684056724,61.36106926739828
1.6557852276001095,68.89560562106662
1.471878616226585,63.830206932565595
1.8523379265087097,47.1501365038823
1.5283841253826547,59.196768241314004
1.7021350427443451,70.35821483777978
1.7275709308598703,48.107511589330265
1.576445114359075,56.07378415824033
1.6287655242972034,73.74362016097636
1.6964385754483147,59.38190239816042
1.7040110426979682,56.87442774821497
1.6807184794051537,62.569283572238554
1.6821498477457346,54.536636127929484
1.6291772879274773,47.82316098481794
1.5306219708735616,55.421041461182014
1.8528296590941649,48.381106737134004
1.8027986990664018,58.39410817755609
1.7697603049103634,62.963222469739144
1.7765893998276374,59.022276880833125
1.86612738122962,63.22931269581728
1.6452138011500765,63.87762528655098
1.6433932988902125,60.91872085042648
1.735247500517098,57.01781282807987
1.6535787673709166,40.0
1.6657777564260634,50.42402665474465
1.554891659018396,47.868643597496146
1.6575870598597167,76.6545400052384
1.6572276780148743,64.74821916389178
1.7125445962629025,53.362950917858555
1.690524917512023,61.76438159141793
1.514020867751589,64.18774272834968
1.6056419119047,62.41479708210615
1.834832313723548,40.0
1.727608068082939,52.54236569256994
1.8533444884052461,49.18192410638509
1.6314758431216267,61.55071654005623
1.7625219930822196,53.766083484550364
1.7294007587960203,40.0
1.7025071912358005,45.74555417056012
1.5915173287786628,46.05556932776667
1.7706248592349731,73.03371574267481
1.5984279796669068,78.5310139849585
1.788628565864092,63.98395420392236
1.7690057476408034,66.39792031952241
1.6760943696733428,52.50395416347818
1.5435969666612077,43.93755452419872
1.6967422296334214,62.540207928087455
1.6622103595742908,75.3201643751884
1.8181883926170943,58.72983755092656
1.719253404118537,62.073688673886835
1.549119090066672,70.95795839882685
1.5852386064660529,64.23878837078712
1.7698848996286942,75.74150709533964
1.861085909791469,58.567015826076066
1.6996062612538043,63.00340453090764
1.4787268330169492,74.65949989962655
1.5247327857356914,50.22314775338858
1.6516261076986793,62.83669880073582
1.5583328196184008,59.445322890928225
1.6494336065383899,57.30154013305736
1.6297289010076155,66.9954647187056
1.7987556404032927,50.71689340280683
1.7484630467836244,52.99950180006428
1.7405002617439531,57.06798381382457
1.8479081354345743,40.0
1.7018503934189535,56.70709983145687
1.5625946239010013,60.34890062394031
1.7879163673459069,41.895666260325385
1.7302391890585542,67.86260294705495
1.7373925296561143,54.01264186345062
1.6126378419497303,61.910819532847476
1.5761982855967192,71.1589638549818
1.6003937520754021,60.50210399596025
1.7307119218121065,65.18031932101731
1.7449147706622985,56.10212590033991
1.800751385947928,58.264882501492636
1.7699911296611743,46.65159898556098
1.6977651792307724,64.83404325507209
1.8991583807156482,77.14432132146447
1.7667989935481205,49.92915667399915
1.6517518475257311,50.595387487424205
1.5622536802033837,51.04605443899516
1.7843506163395062,66.46458749798462
1.519264685938122,61.0352239482566
1.626400013542576,60.624020838492534
1.5940725329465053,63.44806367855834
1.800199073581363,51.40709575810996
1.6907543752396068,58.45653415509783
1.487376453569991,64.84232034995836
1.7276640828744012,65.50631823498382
1.6284115795139644,64.46225861526355
1.5723689501698728,67.40247750526429
1.5289745137483601,69.9853351923362
1.7436168629859314,40.39916789287568
1.7428939701826147,62.87803656706934
1.783646594419144,47.57375444861791
1.6281226271465747,59.54628542838765
1.7603342864063494,48.36930265168807
1.6231483440033172,58.412316090965476
1.7251044569120013,67.14074354702574
1.802957595296699,67.8632798919466
1.7581639613635343,63.26196049055444
1.8446563403944973,68.6049020827984
1.6401779635832252,69.79994942052461
1.7685129129421067,77.0370445688326
1.6061467155401061,53.924268629623114
1.6823455063618455,53.24920025740386
1.822865722706859,55.81037705472529
1.7570571910483308,63.26497051391586
1.732886149657577,45.045834975668434
1.7463856026069666,84.08296873225524
1.6772443363246765,67.02442506760909
1.6752629049669308,79.67178499132638
1.7279601396461677,70.53431817122332
1.5483118624677514,64.21775614044626
1.8941063098821356,52.49856249072366
1.6426043561170467,62.20134116431896
1.5745693558144813,65.84852404239997
1.6120143521654122,49.59483386164011
1.6953186049134772,51.106286427818645
1.695589510098136,47.5121961084112
1.7422704224744745,67.36516525388151
1.7150350170356898,58.83971762430812
1.5461344511472015,72.77605360606175
1.7499860257020357,51.856263924578656
1.9079865641588163,49.48835560619213
1.856227453681567,56.749831965896675
1.6127845854107234,40.59123883955718
1.735792516037811,58.516105736032245
1.7458521502961692,68.16981308442035
1.698454721183677,60.5189943851127
1.791457767709175,56.89085170066198
1.6166538960270265,65.81807625647406
1.655568385407986,56.22821920417215
1.8906521495658795,73.13354317209856
1.6830011508959788,65.74089217534362
1.6306670619924823,47.51023852154845
1.8787162241806123,67.06014337612993
1.681467758151685,70.54251741257566
1.7423334667512602,67.9282470408188
1.6404385761135158,75.80062762124078
1.636264999532634,67.498421794707
1.5241244563792957,75.26667262850019
1.4655997578581432,40.0
1.6998210461708412,52.35983078696883
1.6725509359428432,67.35585475257481
1.5009407049150574,66.4137935230574
1.548231524301822,71.73164881611062
1.7957337924518326,45.94658007810304
1.6471654795611226,60.073042564836314
1.7679432814173581,40.0
1.7515199754073294,48.19292888830625
1.8143129030465472,59.811410851419296
1.537922577646524,42.558083089809685
1.6031448249328735,59.28979779533557
1.7893818503640337,73.40177729095038
1.8127222652275279,46.99098327283919
1.6722390215654634,51.7642195574174
1.7842063369658097,67.67857034880028
1.7947200311191767,46.504913340374685
1.6911338346102387,64.54541063420132
1.6946756762033193,43.44751791437344
1.6900880469173327,45.38744793955462
1.4869111072058472,40.0
1.6553365414387229,68.05850801667411
1.7557951672899923,50.46079451243787
1.6532717640676071,64.58935779171719
1.4913677672728878,45.06922367911129
1.589279328313858,58.626120703525245
1.758064211329233,66.18623400074055
1.6411438759405979,58.14124824671774
1.6243285222707131,61.281611663443485
1.7782373537094849,44.57057885562649
1.801186803438933,52.383079694302765
1.5405764750526605,63.14027902792555
1.6274988847655762,68.91493803743836
1.7321021108387877,63.18621348762865
1.7158033185495758,56.55931554701949
1.7242506704053993,55.385519979715035
1.7353232480921268,50.075427763562594
1.6787622708961145,63.52690369056244
1.8388841636630304,62.93845245724045
1.6849882893096386,57.485488778268845
1.6193488572202621,67.87463227836645
1.6438889357777577,64.05743015541852
1.8390492333789026,58.83510215181386
1.7909430430873947,65.14813332707818
1.9051069012819877,60.82506227941141
1.7039948927393356,71.38399550898052
1.8022557995073012,49.64048091767445
1.6649332693856032,59.967861907660975
1.8385015280289396,66.53298492032422
1.5738932540254709,68.7588341150834
1.650581390729829,48.50226485060642
1.8984433083645087,53.49385153862903
1.764373154017112,64.25604718405066
1.6055472682104246,54.39939311999211
1.7339796414614255,77.38621208983172
1.8070746790644359,62.29884648866289
1.6384260326619364,63.156628663342346
1.6997308366930792,55.00741757808945
1.551877105215264,58.65343819589906
1.7127032134480356,40.0
1.7337490045650055,49.423600012106036
1.6556911773946972,52.50088152381156
1.7098684246768947,53.39593245880137
1.7093625665587497,50.19429911717032
1.781348230375427,43.50173043751549
1.725247600067439,46.16807259241779
1.7291147502613735,58.65476574305193
1.7632290798692312,84.103508361927
1.8369178202670402,53.30782681496452
1.565682845916432,57.40298182844657
1.7842252809811059,51.68115807412285
1.7326357324206278,51.98558534869046
1.7846719488452116,66.96667410600116
1.6332120190929587,65.61770164747466
1.5991930577462317,69.07451788348705
1.723992839805761,78.60439705401905
1.6480290928974688,71.03493213752446
1.9923683051502281,56.117466411318794
1.7800050974996078,71.47546698966111
1.6688874879578863,52.27575512558221
1.6398430702920337,72.04136260421764
1.7278641380887498,63.537566784723936
1.7589963573569716,40.0
1.741628378896568,57.077434930788144
1.6856267463576666,61.146266746249815
1.697138281432941,74.11340337834476
1.5991330670407717,66.00907602458926
1.8780329360077945,57.6688375608578
1.6660880259242867,65.92978658203513
1.5694894239492054,44.30045695567909
1.6266410953191746,54.358369939048934
1.856449504215455,61.76883687136344
1.7518539552335401,53.969622921236265
1.7589995003106047,61.180745438526316
1.5895669979269809,50.09570410650199
1.5544713358190736,46.79452358945936
1.531708911271687,49.670766021433764
1.5743303798691475,58.168460082375475
1.8451557896281423,46.83700939658716
1.9096921030951166,57.34491642452224
1.7197620300148087,66.22839560178362
1.6414641731646349,55.196649351325426
1.5209862031361163,66.67893802287942
1.6940765665804833,63.94867146538191
1.9227513129521805,57.117740151388475
1.716164071998818,59.911032303575496
1.5712218750930538,70.62001304905158
1.7985037826801702,66.05009554192495
1.7861773676542654,61.387466015484094
1.5586760793182513,54.21528455220192
1.6457505602248834,68.55363367699212
1.8592845149693449,55.08982207553673
1.6043103980402267,72.12734233141828
1.7184576387999047,56.960621158856235
1.6473712060231598,62.02617559942746
1.6655211044148457,59.46451869083583
1.6633377705050392,79.10646431206386
1.789880948444091,54.93662585810808
1.7611417785662034,64.69132944558201
1.6139389689869676,48.28404522621406
1.7666925658570016,48.16726515424171
